title,price,location,rooms,size_sqm,url
sonnige Balkonwohnung beim Matzleinsdorfer Platz / Weitblick,€ 299.000,"Wien, 05. Bezirk, Margareten",3,62,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/sonnige-balkonwohnung-beim-matzleinsdorfer-platz-weitblick-1141361322/
Siebenbrunnengasse 44 - Exklusives Wohngefühl im Herzen von Margareten,ab € 300.800,"Wien, 05. Bezirk, Margareten",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1050-margareten/siebenbrunnengasse-44-exklusives-wohngefuehl-im-herzen-von-margareten-1243333080/
Top Neubauwohnungen & trendige Townhouses,ab € 364.000,"Wien, 05. Bezirk, Margareten",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1050-margareten/top-neubauwohnungen-trendige-townhouses-1951787191/
"++ Investmentchance für ANLEGER - Neulinggasse, 1030 Wien ++",€ 320.000,"Wien, 03. Bezirk, Landstraße",3,83,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/-investmentchance-fuer-anleger-neulinggasse-1030-wien-1304099244/
++ Anlegerobjekt in der NEULINGGASSE - perfekte Gelegenheit ++,€ 440.000,"Wien, 03. Bezirk, Landstraße",3,95,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/-anlegerobjekt-in-der-neulinggasse-perfekte-gelegenheit-1278218492/
"Helle 3-Zimmerwohnung, hoher Liftstock, Piaristengasse",€ 498.000,"Wien, 08. Bezirk, Josefstadt",3,77,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1080-josefstadt/helle-3-zimmerwohnung-hoher-liftstock-piaristengasse-858910454/
Exklusiv im Fasanviertel - stilvolle 3-Z-Whng mit Balkon | zwischen Schloss Belvedere und Schweizergarten,€ 399.000,"Wien, 03. Bezirk, Landstraße",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/exklusiv-im-fasanviertel-stilvolle-3-z-whng-mit-balkon-zwischen-schloss-belvedere-und-schweizergarten-1474446672/
Sonnige Aussichten! Neu renovierte 3 Zimmer Neubauwohnung im 5.Liftstock im 20. Bezirk.,€ 319.000,"Wien, 20. Bezirk, Brigittenau",3,86,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/sonnige-aussichten-neu-renovierte-3-zimmer-neubauwohnung-im-5-liftstock-im-20-bezirk-1050908352/
VIEVIENNE - Stilvolle Altbauwohnung mit Loggia: 3 Zimmer mitten in der City,€ 480.000,"Wien, 05. Bezirk, Margareten",3,61,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/vievienne-stilvolle-altbauwohnung-mit-loggia-3-zimmer-mitten-in-der-city-1482405253/
Renovierte Neubauwohnung mit Fernwärme,€ 340.000,"Wien, 20. Bezirk, Brigittenau",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/renovierte-neubauwohnung-mit-fernwaerme-1976768957/
U3 SCHLACHTHAUSGASSE: 3-Zimmerwohnung im Mezzanin (1. Stock),€ 375.000,"Wien, 03. Bezirk, Landstraße",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/u3-schlachthausgasse-3-zimmerwohnung-im-mezzanin-1-stock-770351648/
Moderne 3-Zimmer Wohnung in zentraler Lage mit Balkon,€ 549.000,"Wien, 05. Bezirk, Margareten",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/moderne-3-zimmer-wohnung-in-zentraler-lage-mit-balkon-1626410587/
Anleger aufgepasst - vermietete Wohnung,€ 254.000,"Wien, 20. Bezirk, Brigittenau",3,76,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/anleger-aufgepasst-vermietete-wohnung-1087822380/
"""Wohnoase Siebenbrunnengasse 44"" - Nachhaltig gedacht, besonders gemacht.",€ 487.200,"Wien, 05. Bezirk, Margareten",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/-wohnoase-siebenbrunnengasse-44-nachhaltig-gedacht-besonders-gemacht-1385518465/
"Preiswertes Wohnen im ""Village im Dritten - PARK FLATS"" - Provisionsfreie 3-Zimmer Wohnung mit Balkon (Erstbezug!)",€ 529.200,"Wien, 03. Bezirk, Landstraße",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/preiswertes-wohnen-im-village-im-dritten-park-flats-provisionsfreie-3-zimmer-wohnung-mit-balkon-erstbezug-1792676257/
NÄHE NASCHMARKT - DG-Ausbau: 3 Zimmer und optionalen Balkon* im Innenhof eines schön sanierten Altbaus,€ 549.000,"Wien, 05. Bezirk, Margareten",3,68,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/naehe-naschmarkt-dg-ausbau-3-zimmer-und-optionalen-balkon-im-innenhof-eines-schoen-sanierten-altbaus-1035789171/
VILLAGE IM DRITTEN | BAUFELD 13 | URBAN DAHEIM | EIGENNUTZER,ab € 378.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/village-im-dritten-baufeld-13-urban-daheim-eigennutzer-1537178001/
SOLEY - 3-Zimmer Wohnung mit Balkon - Ihr neues Zuhause! - Top 45,€ 540.000,"Wien, 20. Bezirk, Brigittenau",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/soley-3-zimmer-wohnung-mit-balkon-ihr-neues-zuhause-top-45-1618150871/
ERSTBEZUG nach Sanierung | 3 Zimmer + separate Küche | Tageslicht-Bad | Tischler-Küche mit Siemens Geräten | Freier Mietzins,€ 445.000,"Wien, 03. Bezirk, Landstraße",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/erstbezug-nach-sanierung-3-zimmer-separate-kueche-tageslicht-bad-tischler-kueche-mit-siemens-geraeten-freier-mietzins-1383425857/
Charmante Wohnung mit Ausblick auf den Donaukanal,€ 550.000,"Wien, 02. Bezirk, Leopoldstadt",3,88,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/charmante-wohnung-mit-ausblick-auf-den-donaukanal-1600524466/
SOLEY - 3-Zimmer Wohnung mit Balkon - Ihr neues Zuhause! - Top 36,€ 519.000,"Wien, 20. Bezirk, Brigittenau",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/soley-3-zimmer-wohnung-mit-balkon-ihr-neues-zuhause-top-36-1983263385/
SOLEY - 3-Zimmer Wohnung mit Balkon - Ihr neues Zuhause! - Top 27,€ 496.000,"Wien, 20. Bezirk, Brigittenau",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/soley-3-zimmer-wohnung-mit-balkon-ihr-neues-zuhause-top-27-1270804844/
SOLEY - 3-Zimmer Wohnung mit Balkon - Ihr neues Zuhause! - Top 18,€ 483.000,"Wien, 20. Bezirk, Brigittenau",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/soley-3-zimmer-wohnung-mit-balkon-ihr-neues-zuhause-top-18-2135464837/
Achtung - Neue TOP-Preise! U-Bahn um´s Eck! Hier ist für jeden die passende Wohnung dabei! Sanierte und unsanierte Wohnungen in verschiedenen Größen!,ab € 270.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/achtung-neue-top-preise-u-bahn-ums-eck-hier-ist-fuer-jeden-die-passende-wohnung-dabei-sanierte-und-unsanierte-wohnungen-in-verschiedenen-groessen-803000921/
ALTBAU I sanierungsbedürftig I 3 Zimmer I LIFT,€ 440.000,"Wien, 06. Bezirk, Mariahilf",3,73,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/altbau-i-sanierungsbeduerftig-i-3-zimmer-i-lift-2136026355/
SOLEY - 3-Zimmer Wohnung mit Balkon - Ihr neues Zuhause! - Top 10,€ 493.000,"Wien, 20. Bezirk, Brigittenau",3,72,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/soley-3-zimmer-wohnung-mit-balkon-ihr-neues-zuhause-top-10-2062908390/
Dein Projekt - U6 ums Eck - Innenhof Ruhelage - Sunset Loggia - Millennium City u. technische Fachhochschule ums Eck - Donauinsel,€ 379.000,"Wien, 20. Bezirk, Brigittenau",3,82,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/dein-projekt-u6-ums-eck-innenhof-ruhelage-sunset-loggia-millennium-city-u-technische-fachhochschule-ums-eck-donauinsel-2116489093/
"""Wohnoase Siebenbrunnengasse 44"" - Nachhaltig gedacht, besonders gemacht.",ab € 339.600,"Wien, 05. Bezirk, Margareten",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1050-margareten/-wohnoase-siebenbrunnengasse-44-nachhaltig-gedacht-besonders-gemacht-1275865831/
URBAN-LORITZ-PLATZ: Sanierungsbedürftige 3-Zimmer-Altbauwohnung mit Balkon,€ 449.500,"Wien, 07. Bezirk, Neubau",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/urban-loritz-platz-sanierungsbeduerftige-3-zimmer-altbauwohnung-mit-balkon-1347076167/
3-Zimmer-Altbautraum beim Augarten!,€ 299.000,"Wien, 20. Bezirk, Brigittenau",3,61,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/3-zimmer-altbautraum-beim-augarten-730138321/
Leibenfrostgasse 8,ab € 375.000,"Wien, 04. Bezirk, Wieden",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1040-wieden/leibenfrostgasse-8-1923125015/
**Generalsaniert** Zentrale Lage mit Donaukanal-Blick und 2 getrennt begehbare Zimmer - (Bis 10/2028 befristet vermietet)!,€ 429.000,"Wien, 02. Bezirk, Leopoldstadt",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/-generalsaniert-zentrale-lage-mit-donaukanal-blick-und-2-getrennt-begehbare-zimmer-bis-10-2028-befristet-vermietet-1910763994/
"U3 ""Schlachthausgasse"": 3-Zimmerwohnung mit Flügeltüre im Wohnzimmer u. neuer Küche",€ 449.000,"Wien, 03. Bezirk, Landstraße",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/u3-schlachthausgasse-3-zimmerwohnung-mit-fluegeltuere-im-wohnzimmer-u-neuer-kueche-765385819/
PROVISIONSFREI - Modernes wohnen am Donauufer mit Donaublick!,€ 472.700,"Wien, 20. Bezirk, Brigittenau",3,63,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/provisionsfrei-modernes-wohnen-am-donauufer-mit-donaublick-1739609542/
PROVISIONSFREI - Modernes wohnen am Donauufer mit Donaublick!,€ 491.200,"Wien, 20. Bezirk, Brigittenau",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/provisionsfrei-modernes-wohnen-am-donauufer-mit-donaublick-1902093386/
Provisionsfrei - Hochwertig kernsanierter Erstbezug in Top Lage Nähe Augarten und U6,€ 399.000,"Wien, 20. Bezirk, Brigittenau",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/provisionsfrei-hochwertig-kernsanierter-erstbezug-in-top-lage-naehe-augarten-und-u6-2093417803/
Stylische 3-Zimmer-Wohnung in 1030 Wien - Ihr neues Zuhause wartet!,€ 549.000,"Wien, 03. Bezirk, Landstraße",3,83,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/stylische-3-zimmer-wohnung-in-1030-wien-ihr-neues-zuhause-wartet-1192643286/
"Besondere Gelegenheit, zwei Wohnungen Tür an Tür - 1030 Fasanviertel",€ 549.000,"Wien, 03. Bezirk, Landstraße",3,83,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/besondere-gelegenheit-zwei-wohnungen-tuer-an-tuer-1030-fasanviertel-1964119446/
Wunderschöner ERSTBEZUG im 2. Liftstock!,€ 529.000,"Wien, 03. Bezirk, Landstraße",3,81,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/wunderschoener-erstbezug-im-2-liftstock-1501337168/
Urban Soul trifft grüne Ruhe - Sinn für das Wesentliche: SOLEY,ab € 287.200,"Wien, 20. Bezirk, Brigittenau",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1200-brigittenau/urban-soul-trifft-gruene-ruhe-sinn-fuer-das-wesentliche-soley-1011016898/
"Moderne, liebevoll eingerichtete 3,5-Zimmer-Wohnung mit guter Verkehrsanbindung",€ 410.000,"Wien, 05. Bezirk, Margareten",3,76,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/moderne-liebevoll-eingerichtete-3-5-zimmer-wohnung-mit-guter-verkehrsanbindung-1337573644/
Erstbezug nach Renovierung - Ihre neue Wohnung wartet im 6. Stock - 88 m² Wohnfläche,€ 499.900,"Wien, 06. Bezirk, Mariahilf",3,88,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/erstbezug-nach-renovierung-ihre-neue-wohnung-wartet-im-6-stock-88-m-wohnflaeche-1875779148/
Urbanes Wohngefühl im kreativen 7. Bezirk,€ 549.000,"Wien, 07. Bezirk, Neubau",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/urbanes-wohngefuehl-im-kreativen-7-bezirk-1495387706/
KARDINAL NAGL PLATZ - SCHÖNE ALTBAUWOHNUNG - (BALKONZUBAU möglich) - U3 - RENOVIERTES STILHAUS - GRÜNBLICK,€ 448.000,"Wien, 03. Bezirk, Landstraße",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/kardinal-nagl-platz-schoene-altbauwohnung-balkonzubau-moeglich-u3-renoviertes-stilhaus-gruenblick-2099617370/
Altbaucharme trifft Citylife im Herzen von Neubau,ab € 350.000,"Wien, 07. Bezirk, Neubau",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1070-neubau/altbaucharme-trifft-citylife-im-herzen-von-neubau-1343547105/
KARDINAL NAGL PLATZ - SCHÖNE ALTBAUWOHNUNGEN - U3 - RENOVIERTES STILHAUS - GRÜNBLICK (TOP 10 BALKONZUBAU möglich),ab € 318.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/kardinal-nagl-platz-schoene-altbauwohnungen-u3-renoviertes-stilhaus-gruenblick-top-10-balkonzubau-moeglich-1248158103/
ERSTEBZUG - SCHÖNES ECK 3 Zimmerwohnung inkl. Küche 2 bedroom incl. kitchen,€ 449.000,"Wien, 20. Bezirk, Brigittenau",3,75,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/erstebzug-schoenes-eck-3-zimmerwohnung-inkl-kueche-2-bedroom-incl-kitchen-1342116823/
The Legacy,ab € 345.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/the-legacy-1068073900/
| NATÜRLICH DRAUSSEN | BF 14A | ANLEGER | VILLAGE IM DRITTEN | FERTIGSTELLUNG 2027,€ 494.100,"Wien, 03. Bezirk, Landstraße",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/-natuerlich-draussen-bf-14a-anleger-village-im-dritten-fertigstellung-2027-1159196492/
| NATÜRLICH DRAUSSEN | BF 14A | ANLEGER | VILLAGE IM DRITTEN | FERTIGSTELLUNG 2027,€ 521.100,"Wien, 03. Bezirk, Landstraße",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/-natuerlich-draussen-bf-14a-anleger-village-im-dritten-fertigstellung-2027-1725966563/
| DREI ZIMMER | NATÜRLICH DRAUSSEN | BF 14A | ANLEGER | VILLAGE IM DRITTEN | FERTIGSTELLUNG 2027,€ 458.100,"Wien, 03. Bezirk, Landstraße",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/-drei-zimmer-natuerlich-draussen-bf-14a-anleger-village-im-dritten-fertigstellung-2027-1433340180/
| DREI ZIMMER | NATÜRLICH DRAUSSEN | BF 14A | ANLEGER | VILLAGE IM DRITTEN | FERTIGSTELLUNG 2027,€ 499.500,"Wien, 03. Bezirk, Landstraße",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/-drei-zimmer-natuerlich-draussen-bf-14a-anleger-village-im-dritten-fertigstellung-2027-968772219/
| NATÜRLICH DRAUSSEN | BF 14A | ANLEGER | VILLAGE IM DRITTEN | FERTIGSTELLUNG 2027,€ 485.100,"Wien, 03. Bezirk, Landstraße",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/-natuerlich-draussen-bf-14a-anleger-village-im-dritten-fertigstellung-2027-1540457284/
| DREI ZIMMER | NATÜRLICH DRAUSSEN | BF 14A | ANLEGER | VILLAGE IM DRITTEN | FERTIGSTELLUNG 2027,€ 459.000,"Wien, 03. Bezirk, Landstraße",3,68,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/-drei-zimmer-natuerlich-draussen-bf-14a-anleger-village-im-dritten-fertigstellung-2027-968183903/
DREI ZIMMER + BALKON + BAUFELD 13 + ERSTBEZUG + EIGENTUMSWOHNUNGEN + STADTQUARTIER IM DRITTEN,€ 491.000,"Wien, 03. Bezirk, Landstraße",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/drei-zimmer-balkon-baufeld-13-erstbezug-eigentumswohnungen-stadtquartier-im-dritten-1575249414/
DREI ZIMMER + VILLAGE IM DRITTEN + BAUFELD 13 + ERSTBEZUG + EIGENTUMSWOHNUNGEN + STADTQUARTIER IM DRITTEN,€ 498.000,"Wien, 03. Bezirk, Landstraße",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/drei-zimmer-village-im-dritten-baufeld-13-erstbezug-eigentumswohnungen-stadtquartier-im-dritten-1989191206/
3 ZIMMER + VILLAGE IM DRITTEN + BAUFELD 13 + ERSTBEZUG + EIGENTUMSWOHNUNGEN + STADTQUARTIER IM DRITTEN,€ 492.000,"Wien, 03. Bezirk, Landstraße",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/3-zimmer-village-im-dritten-baufeld-13-erstbezug-eigentumswohnungen-stadtquartier-im-dritten-1430438178/
VILLAGE IM DRITTEN + BAUFELD 13 + ERSTBEZUG + EIGENTUMSWOHNUNGEN + STADTQUARTIER IM DRITTEN,€ 484.000,"Wien, 03. Bezirk, Landstraße",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/village-im-dritten-baufeld-13-erstbezug-eigentumswohnungen-stadtquartier-im-dritten-1954308151/
Betongold - sichere Kapitalanlage im Herzen der Stadt mit Zukunftspotenzial,€ 379.000,"Wien, 06. Bezirk, Mariahilf",3,85,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/betongold-sichere-kapitalanlage-im-herzen-der-stadt-mit-zukunftspotenzial-867961852/
| NATÜRLICH DRAUSSEN | BF 14A | ANLEGER | VILLAGE IM DRITTEN | FERTIGSTELLUNG 2027,ab € 314.100,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/-natuerlich-draussen-bf-14a-anleger-village-im-dritten-fertigstellung-2027-1488680305/
URBAN DAHEIM | VILLAGE IM DRITTEN | BAUFELD 13 | FERTIGSTELLUNG 2027 - ANLAGE,ab € 50.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/urban-daheim-village-im-dritten-baufeld-13-fertigstellung-2027-anlage-904815124/
Stilvolle Altbauwohnungen in U-Bahn-Nähe: Zentrales Wohnen mit Wohlfühlfaktor,ab € 196.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/stilvolle-altbauwohnungen-in-u-bahn-naehe-zentrales-wohnen-mit-wohlfuehlfaktor-2115807370/
NATÜRLICH DRAUSSEN - VILLAGE IM DRITTEN,ab € 24.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/natuerlich-draussen-village-im-dritten-1755928529/
Rarität! Renovierungsbedürftige ruhige Wohnung im Innenhof,€ 399.000,"Wien, 07. Bezirk, Neubau",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/raritaet-renovierungsbeduerftige-ruhige-wohnung-im-innenhof-1555283893/
URBANES LEBENSGEFÜHL UND ENTSPANNTE WOHNATMOSPHÄRE - 3 ZIMMER WOHNUNG NÄHE TU,€ 469.000,"Wien, 04. Bezirk, Wieden",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/urbanes-lebensgefuehl-und-entspannte-wohnatmosphaere-3-zimmer-wohnung-naehe-tu-2008518170/
